Date,SKU_ID,SKU_Name,Category,Region,Units_Sold,Unit_Price,Current_Stock,Reorder_Level,Lead_Time_Days,Promotion_Flag,Revenue
2025-05-04,SKU1021,Beauty_Item_1,Beauty,North  ,239.0,1121.02,763.3,69,5,0,267923.78
2026-01-04,SKU1003,Electronics_Item_3,ELECTRONICS,East,324.0,0.0,1119.0,78,12,0,90956.52
2025-05-18,SKU1021,Beauty_Item_1,Beauty,North  ,226.0,1121.02,335.3,69,5,0,253350.52
2024-10-27,SKU1019,Home_Item_4,Home & Kitchen,East,198.0,368.31,982.1,48,15,0,72925.38
2026-06-14,SKU1006,Grocery_Item_1,Grocery,West,220.0,958.46,877.8,75,6,0,210861.2
2025-06-15,SKU1007,Grocery_Item_2,Grocery,South,,1627.47,1128.8,69,10,0,302709.42
2026-04-05,SKU1020,Home_Item_5,Home & Kitchen,West,39.0,605.93,447.2,60,13,0,23631.27
22-02-2026,SKU1023,Beauty_Item_3,Beauty,West,305.0,2089.04,143.1,68,10,1,637157.2
2025-08-31,SKU1001,Electronics_Item_1,Electronics,South,108.0,1946.19,72.3,46,14,1,210188.52
2024-12-15,SKU1013,Apparel_Item_3,Apparel,East,309.0,1957.04,1840.6,31,16,0,604725.36
2026-03-29,SKU1003,Electronics_Item_3,Electronics,East,289.0,280.73,1151.3,78,12,0,81130.97
2025-07-20,SKU1012,Apparel_Item_2,Apparel,North,75.0,2428.21,391.1,73,11,0,182115.75
2026-03-15,SKU1023,Beauty_Item_3,Beauty,North,113.0,2089.04,638.3,68,10,0,236061.52
2025-08-31,SKU1004,Electronics_Item_4,Electronics,North,392.0,1914.79,163.2,67,15,0,750597.68
2026-06-07,SKU1005,Electronics_Item_5,Electronics,South,38.0,363.88,282.3,47,18,0,13827.44
2025-01-19,SKU1025,Beauty_Item_5,Beauty,West,289.0,1722.11,5438.9,28,14,0,497689.79
2026-05-03,SKU1003,Electronics_Item_3,Electronics,North,,280.73,1424.2,78,12,0,65129.36
2026-03-22,SKU1016,Home_Item_1,Home & Kitchen,East,69.0,1874.67,,78,9,0,129352.23
12-10-2025,SKU1012,Apparel_Item_2,Apparel,East,85.0,2428.21,1065.7,73,11,0,206397.85
2024-10-27,SKU1005,Electronics_Item_5,Electronics,West,78.0,363.88,242.1,47,18,0,28382.64
2025-10-05,SKU1023,Beauty_Item_3,Beauty,West,192.0,2089.04,1101.6,68,10,0,401095.68
2025-02-16,SKU1001,Electronics_Item_1,Electronics,North,91.0,1946.19,1468.5,46,14,0,177103.29
2025-07-20,SKU1001,Electronics_Item_1,Electronics,South,69.0,1946.19,545.3,46,14,0,134287.11
2025-01-05,SKU1019,Home_Item_4,Home & Kitchen,South,254.0,368.31,3105.0,48,15,0,93550.74
2024-10-13,SKU1006,Grocery_Item_1,Grocery,North,321.0,958.46,1410.2,75,6,0,307665.66
2024-09-08,SKU1013,Apparel_Item_3,Apparel,West,240.0,1957.04,1271.1,31,16,0,469689.6
2025-12-28,SKU1019,Home_Item_4,Home & Kitchen,West,243.0,368.31,110.0,48,15,0,89499.33
2026-05-10,SKU1024,Beauty_Item_4,Beauty,East,,999.32,371.8,37,19,1,108925.88
2024-12-08,SKU1022,Beauty_Item_2,Beauty,North,,1765.65,794.2,38,4,0,257784.9
2025-07-27,SKU1003,Electronics_Item_3,Electronics,East,306.0,280.73,299.3,78,12,0,85903.38
2026-06-28,SKU1005,Electronics_Item_5,Electronics,North,41.0,363.88,121.3,47,18,0,14919.08
2026-04-19,SKU1007,Grocery_Item_2,Grocery,North  ,188.0,1627.47,459.1,69,10,0,305964.36
2026-07-26,SKU1013,Apparel_Item_3,Apparel,West,304.0,,5200.0,31,16,0,594940.16
2024-12-29,SKU1001,Electronics_Item_1,Electronics,East,94.0,1946.19,456.7,46,14,0,182941.86
2025-11-02,SKU1014,Apparel_Item_4,Apparel,East,227.0,1193.47,438.2,22,11,0,270917.69
2024-10-20,SKU1023,Beauty_Item_3,Beauty,South  ,212.0,2089.04,812.8,68,10,0,442876.48
2026-01-04,SKU1009,Grocery_Item_4,Grocery,West,289.0,1408.73,1221.8,23,18,0,407122.97
15-09-2024,SKU1021,Beauty_Item_1,Beauty,North,302.0,1121.02,1022.6,69,5,0,338548.04
2024-12-08,SKU1021,Beauty_Item_1,Beauty,East,374.0,1121.02,199.4,69,5,0,419261.48
2024-12-15,SKU1008,Grocery_Item_3,Grocery,South,100.0,1136.36,43.5,33,11,0,113636.0
2026-06-21,SKU1025,Beauty_Item_5,Beauty,East,173.0,1722.11,2378.2,28,14,0,297925.03
2026-06-28,SKU1012,Apparel_Item_2,Apparel,South,70.0,2428.21,320.3,73,11,0,169974.7
2025-01-19,SKU1011,Apparel_Item_1,Apparel,East,174.0,1907.31,200.9,41,15,0,331871.94
2026-01-11,SKU1006,Grocery_Item_1,Grocery,West,373.0,958.46,373.4,75,6,0,357505.58
2025-06-15,SKU1016,Home_Item_1,Home & Kitchen,West,62.0,1874.67,594.6,78,9,0,116229.54
2026-07-19,SKU1011,Apparel_Item_1,Apparel,South,,1907.31,870.9,41,15,0,295633.05
17-11-2024,SKU1009,Grocery_Item_4,Grocery,South,229.0,1408.73,1136.7,23,18,0,322599.17
2025-12-14,SKU1020,Home_Item_5,Home & Kitchen,North,42.0,,202.4,60,13,0,25449.06
2025-03-23,SKU1025,Beauty_Item_5,Beauty,East,198.0,1722.11,3050.9,28,14,0,340977.78
2026-06-21,SKU1017,Home_Item_2,Home & Kitchen,North,278.0,848.27,4631.6,42,19,0,235819.06
2024-11-10,SKU1011,Apparel_Item_1,Apparel,North,251.0,1907.31,112.6,41,15,1,478734.81
2025-06-22,SKU1008,Grocery_Item_3,GROCERY,,45.0,1136.36,156.2,33,11,0,51136.2
2025-06-15,SKU1022,Beauty_Item_2,Beauty,South,59.0,1765.65,,38,4,0,104173.35
2025-03-23,SKU1005,Electronics_Item_5,Electronics,North,69.0,363.88,105.9,47,18,1,25107.72
2025-01-12,SKU1014,Apparel_Item_4,Apparel,North,199.0,1193.47,629.8,22,11,0,237500.53
2026-07-12,SKU1002,Electronics_Item_2,Electronics,East,209.0,2153.56,2565.3,61,4,1,450094.04
2025-09-14,SKU1005,Electronics_Item_5,Electronics,West,68.0,363.88,876.9,47,18,0,24743.84
2026-06-21,SKU1012,Apparel_Item_2,Apparel,South,95.0,2428.21,,73,11,1,230679.95
2025-08-10,SKU1014,Apparel_Item_4,Apparel,East,144.0,1193.47,1803.9,22,11,0,171859.68
2024-10-20,SKU1013,Apparel_Item_3,Apparel,South,229.0,1957.04,4108.6,31,16,0,448162.16
2026-04-19,SKU1023,Beauty_Item_3,Beauty,West,145.0,2089.04,838.8,68,10,0,302910.8
2024-10-13,SKU1025,Beauty_Item_5,Beauty,North,328.0,1722.11,1221.3,28,14,0,564852.08
2026-05-17,SKU1018,Home_Item_3,Home & Kitchen,North,153.0,1200.41,298.4,31,17,0,183662.73
2024-09-01,SKU1002,Electronics_Item_2,Electronics,North,159.0,2153.56,84.0,61,4,0,342416.04
2025-12-14,SKU1003,Electronics_Item_3,Electronics,East,352.0,280.73,645.4,78,12,0,98816.96
2025-03-23,SKU1011,Apparel_Item_1,Apparel,South,129.0,1907.31,620.5,41,15,0,246042.99
2025-11-16,SKU1017,Home_Item_2,Home & Kitchen,North,436.0,848.27,520.6,42,19,0,369845.72
2025-12-07,SKU1022,Beauty_Item_2,Beauty,North,140.0,1765.65,618.2,38,4,0,247191.0
2024-12-29,SKU1018,Home_Item_3,Home & Kitchen,West,243.0,1200.41,603.6,31,17,0,291699.63
2025-01-19,SKU1022,Beauty_Item_2,Beauty,West,120.0,1765.65,,38,4,0,211878.0
2025-05-25,SKU1010,Grocery_Item_5,Grocery,North,165.0,2077.7,324.1,57,7,0,342820.5
2026-01-18,SKU1025,Beauty_Item_5,Beauty,West,340.0,1722.11,1453.1,28,14,0,585517.4
2025-08-31,SKU1015,Apparel_Item_5,Apparel,North,46.0,428.01,231.8,60,16,0,19688.46
2026-07-12,SKU1018,Home_Item_3,Home & Kitchen,South,162.0,1200.41,412.0,31,17,0,194466.42
2025-04-13,SKU1006,Grocery_Item_1,Grocery,North,243.0,,996.9,75,6,0,232905.78
2025-01-12,SKU1023,Beauty_Item_3,Beauty,West,189.0,2089.04,96.9,68,10,0,394828.56
2026-05-17,SKU1019,Home_Item_4,Home & Kitchen,East,285.0,368.31,319.9,48,15,1,104968.35
2025-01-12,SKU1022,Beauty_Item_2,Beauty,West,,1765.65,117.2,38,4,0,227768.85
2026-08-09,SKU1008,Grocery_Item_3,GROCERY,North,69.0,1136.36,84.6,33,11,0,78408.84
2026-03-29,SKU1015,Apparel_Item_5,Apparel,East,35.0,428.01,278.8,60,16,0,14980.35
2025-12-14,SKU1021,Beauty_Item_1,Beauty,South,348.0,1121.02,1385.8,69,5,0,390114.96
2025-06-15,SKU1009,Grocery_Item_4,Grocery,South,191.0,1408.73,1310.3,23,18,0,269067.43
2025-04-13,SKU1022,Beauty_Item_2,Beauty,West,66.0,1765.65,166.4,38,4,0,116532.9
2024-12-15,SKU1018,Home_Item_3,Home & Kitchen,East,249.0,1200.41,91.7,31,17,0,298902.09
2025-07-13,SKU1013,Apparel_Item_3,Apparel,East,267.0,1957.04,1269.2,31,16,0,522529.68
2025-03-23,SKU1020,Home_Item_5,Home & Kitchen,East,39.0,605.93,189.1,60,13,0,23631.27
2026-03-29,SKU1025,Beauty_Item_5,Beauty,North,234.0,1722.11,4592.2,28,14,0,402973.74
2025-07-06,SKU1004,Electronics_Item_4,Electronics,South  ,245.0,1914.79,,67,15,0,469123.55
2026-07-26,SKU1011,Apparel_Item_1,Apparel,East,121.0,1907.31,749.9,41,15,0,230784.51
2025-12-21,SKU1014,Apparel_Item_4,Apparel,East  ,195.0,1193.47,925.6,22,11,0,232726.65
2024-11-03,SKU1014,Apparel_Item_4,Apparel,West,196.0,1193.47,551.1,22,11,0,233920.12
2026-02-15,SKU1023,Beauty_Item_3,Beauty,North,214.0,2089.04,448.1,68,10,0,447054.56
2026-02-15,SKU1025,Beauty_Item_5,Beauty,South,330.0,,110.1,28,14,0,568296.3
2026-08-02,SKU1016,Home_Item_1,Home & Kitchen,East,64.0,1874.67,524.0,78,9,0,119978.88
2026-03-29,SKU1006,Grocery_Item_1,Grocery,West,292.0,958.46,1544.0,75,6,0,279870.32
2026-07-19,SKU1005,Electronics_Item_5,Electronics,South,57.0,363.88,365.3,47,18,0,20741.16
2025-10-19,SKU1007,Grocery_Item_2,GROCERY,South,207.0,1627.47,1368.8,69,10,0,336886.29
2025-12-14,SKU1025,Beauty_Item_5,BEAUTY,West,369.0,1722.11,1469.5,28,14,0,635458.59
2026-01-18,SKU1011,Apparel_Item_1,Apparel,East,203.0,1907.31,516.5,41,15,0,387183.93
2024-09-08,SKU1022,Beauty_Item_2,Beauty,West,97.0,1765.65,2434.2,38,4,0,171268.05
2026-02-15,SKU1024,Beauty_Item_4,Beauty,East,93.0,999.32,229.6,37,19,0,92936.76
2026-07-26,SKU1009,Grocery_Item_4,Grocery,South,242.0,1408.73,847.3,23,18,0,340912.66
2026-04-05,SKU1002,Electronics_Item_2,Electronics,West,137.0,2153.56,88.9,61,4,0,295037.72
2025-03-16,SKU1016,Home_Item_1,Home & Kitchen,North,72.0,1874.67,536.2,78,9,0,134976.24
2024-11-24,SKU1025,Beauty_Item_5,Beauty,West,294.0,1722.11,857.9,28,14,0,506300.34
2025-08-03,SKU1007,Grocery_Item_2,Grocery,North,256.0,1627.47,1201.7,69,10,0,416632.32
2026-02-22,SKU1007,Grocery_Item_2,Grocery,South,404.0,1627.47,2564.1,69,10,1,657497.88
2025-12-21,SKU1005,Electronics_Item_5,Electronics,East,,363.88,72.2,47,18,0,30202.04
2025-08-24,SKU1023,Beauty_Item_3,Beauty,South,204.0,2089.04,1137.7,68,10,0,426164.16
2024-12-01,SKU1011,Apparel_Item_1,Apparel,North,193.0,1907.31,456.8,41,15,0,368110.83
2024-11-24,SKU1012,Apparel_Item_2,Apparel,North,76.0,2428.21,74.2,73,11,0,184543.96
2026-06-28,SKU1009,Grocery_Item_4,Grocery,North  ,164.0,1408.73,299.4,23,18,0,231031.72
2026-05-10,SKU1008,Grocery_Item_3,Grocery,North,67.0,1136.36,485.8,33,11,0,76136.12
2025-04-20,SKU1022,Beauty_Item_2,Beauty,East,89.0,1765.65,77.4,38,4,0,157142.85
2026-02-15,SKU1019,Home_Item_4,Home & Kitchen,North  ,165.0,368.31,144.1,48,15,0,60771.15
2026-07-12,SKU1011,Apparel_Item_1,Apparel,East,157.0,1907.31,1025.9,41,15,0,299447.67
2024-09-15,SKU1023,Beauty_Item_3,Beauty,North,224.0,2089.04,673.4,68,10,0,467944.96
07-06-2026,SKU1012,Apparel_Item_2,Apparel,East,109.0,2428.21,99.4,73,11,1,264674.89
2025-11-09,SKU1010,Grocery_Item_5,Grocery,West,228.0,2077.7,497.6,57,7,0,473715.6
2025-04-20,SKU1003,Electronics_Item_3,Electronics,North,261.0,280.73,601.4,78,12,0,73270.53
15-09-2024,SKU1008,Grocery_Item_3,Grocery,East,78.0,1136.36,1388.5,33,11,0,88636.08
2025-03-16,SKU1023,Beauty_Item_3,BEAUTY,East,149.0,2089.04,3181.9,68,10,0,311266.96
2025-03-02,SKU1011,Apparel_Item_1,Apparel,East,167.0,1907.31,127.0,41,15,0,318520.77
2024-12-01,SKU1013,Apparel_Item_3,Apparel,North,276.0,1957.04,2432.6,31,16,0,540143.04
2025-10-26,SKU1014,Apparel_Item_4,Apparel,North,210.0,1193.47,665.2,22,11,0,250628.7
2025-11-02,SKU1011,Apparel_Item_1,Apparel,West,255.0,1907.31,109.2,41,15,1,486364.05
2025-01-12,SKU1012,Apparel_Item_2,Apparel,East,84.0,2428.21,399.5,73,11,0,203969.64
2024-10-06,SKU1013,Apparel_Item_3,Apparel,North,337.0,1957.04,62.1,31,16,0,659522.48
2025-10-05,SKU1014,Apparel_Item_4,Apparel,East,192.0,1193.47,274.9,22,11,0,229146.24
2025-02-02,SKU1015,Apparel_Item_5,Apparel,West,40.0,428.01,395.8,60,16,0,17120.4
2026-05-17,SKU1008,Grocery_Item_3,Grocery,East,53.0,1136.36,432.8,33,11,0,60227.08
2025-02-16,SKU1007,Grocery_Item_2,Grocery,East,234.0,1627.47,678.9,69,10,0,380827.98
2026-06-28,SKU1020,Home_Item_5,HOME & KITCHEN,South,33.0,605.93,264.6,60,13,0,19995.69
2026-07-12,SKU1014,Apparel_Item_4,Apparel,West,152.0,1193.47,485.6,22,11,0,181407.44
2025-12-14,SKU1002,Electronics_Item_2,ELECTRONICS,North,276.0,2153.56,237.3,61,4,0,594382.56
2025-05-25,SKU1013,Apparel_Item_3,Apparel,West,207.0,1957.04,1568.7,31,16,0,405107.28
2024-11-10,SKU1021,Beauty_Item_1,Beauty,West,429.0,1121.02,1623.4,69,5,0,480917.58
2026-03-29,SKU1016,Home_Item_1,HOME & KITCHEN,East,79.0,1874.67,,78,9,0,148098.93
2026-02-15,SKU1022,Beauty_Item_2,BEAUTY,West,124.0,1765.65,498.7,38,4,0,218940.6
2025-06-01,SKU1019,Home_Item_4,Home & Kitchen,East,188.0,368.31,922.7,48,15,0,69242.28
2025-03-09,SKU1016,Home_Item_1,Home & Kitchen,East,74.0,1874.67,608.2,78,9,0,138725.58
2024-09-22,SKU1012,Apparel_Item_2,Apparel,North,66.0,2428.21,406.4,73,11,0,160261.86
2025-05-25,SKU1002,Electronics_Item_2,ELECTRONICS,East,150.0,2153.56,1598.7,61,4,0,323034.0
11-01-2026,SKU1014,Apparel_Item_4,APPAREL,,202.0,1193.47,342.6,22,11,0,241080.94
2025-02-02,SKU1011,Apparel_Item_1,Apparel,North,182.0,1907.31,798.0,41,15,0,347130.42
2025-03-09,SKU1004,Electronics_Item_4,Electronics,,301.0,1914.79,1545.9,67,15,0,576351.79
2025-08-17,SKU1021,Beauty_Item_1,Beauty,North,272.0,1121.02,304.7,69,5,0,304917.44
2026-06-07,SKU1016,Home_Item_1,Home & Kitchen,South,35.0,1874.67,439.6,78,9,0,65613.45
2026-04-05,SKU1005,Electronics_Item_5,Electronics,North,70.0,363.88,48.1,47,18,0,25471.6
2026-07-12,SKU1007,Grocery_Item_2,Grocery,West,228.0,0.0,432.0,69,10,0,371063.16
2025-02-23,SKU1018,Home_Item_3,Home & Kitchen,South,166.0,1200.41,145.5,31,17,0,199268.06
2024-10-06,SKU1010,Grocery_Item_5,Grocery,East,250.0,2077.7,117.4,57,7,0,519425.0
2025-04-06,SKU1014,Apparel_Item_4,Apparel,West,133.0,1193.47,877.1,22,11,0,158731.51
2025-01-19,SKU1017,Home_Item_2,Home & Kitchen,West,388.0,848.27,1862.9,42,19,0,329128.76
2026-07-05,SKU1021,Beauty_Item_1,Beauty,South,220.0,1121.02,1330.5,69,5,0,246624.4
2025-09-14,SKU1021,Beauty_Item_1,BEAUTY,West,374.0,1121.02,707.7,69,5,0,419261.48
2025-12-28,SKU1003,Electronics_Item_3,Electronics,West,479.0,280.73,1443.0,78,12,0,134469.67
2026-05-10,SKU1014,Apparel_Item_4,APPAREL,West,181.0,1193.47,632.2,22,11,1,216018.07
2024-10-27,SKU1003,Electronics_Item_3,Electronics,West,275.0,280.73,903.5,78,12,0,77200.75
2025-08-10,SKU1006,Grocery_Item_1,Grocery,West,226.0,958.46,980.3,75,6,0,216611.96
2024-11-03,SKU1004,Electronics_Item_4,Electronics,South,410.0,1914.79,84.2,67,15,0,785063.9
2024-09-08,SKU1005,Electronics_Item_5,Electronics,South,57.0,363.88,52.7,47,18,0,20741.16
2025-08-31,SKU1016,Home_Item_1,Home & Kitchen,South,93.0,1874.67,,78,9,0,174344.31
2025-12-07,SKU1020,Home_Item_5,Home & Kitchen,South,42.0,605.93,244.4,60,13,0,25449.06
2026-05-17,SKU1012,Apparel_Item_2,Apparel,South,64.0,2428.21,374.4,73,11,0,155405.44
2025-11-23,SKU1008,Grocery_Item_3,Grocery,South,120.0,1136.36,81.6,33,11,0,136363.2
2026-07-19,SKU1017,Home_Item_2,Home & Kitchen,North,237.0,848.27,3699.6,42,19,0,201039.99
2026-04-12,SKU1022,Beauty_Item_2,Beauty,South,77.0,1765.65,434.1,38,4,0,135955.05
23-02-2025,SKU1015,Apparel_Item_5,Apparel,North,41.0,428.01,227.8,60,16,0,17548.41
2025-06-15,SKU1010,Grocery_Item_5,GROCERY,South,186.0,2077.7,990.4,57,7,0,386452.2
2025-12-14,SKU1008,Grocery_Item_3,GROCERY,West,105.0,1136.36,341.9,33,11,0,119317.8
2025-03-30,SKU1020,Home_Item_5,Home & Kitchen,South,30.0,605.93,159.1,60,13,0,18177.9
2025-08-31,SKU1024,Beauty_Item_4,Beauty,East,111.0,999.32,1340.3,37,19,0,110924.52
2025-06-22,SKU1022,Beauty_Item_2,BEAUTY,East  ,80.0,1765.65,81.9,38,4,0,141252.0
2026-06-07,SKU1009,Grocery_Item_4,Grocery,East,187.0,1408.73,807.4,23,18,0,263432.51
2024-09-15,SKU1020,Home_Item_5,Home & Kitchen,East,38.0,605.93,166.5,60,13,0,23025.34
2025-06-22,SKU1015,Apparel_Item_5,Apparel,South,32.0,428.01,91.3,60,16,0,13696.32
2026-01-04,SKU1002,Electronics_Item_2,Electronics,South,360.0,2153.56,376.2,61,4,1,775281.6
2025-11-02,SKU1013,Apparel_Item_3,Apparel,West,377.0,1957.04,338.7,31,16,0,737804.08
2025-12-07,SKU1004,Electronics_Item_4,Electronics,East,448.0,1914.79,2044.7,67,15,0,857825.92
2026-02-22,SKU1016,Home_Item_1,Home & Kitchen,North,85.0,1874.67,383.2,78,9,0,159346.95
2025-01-05,SKU1024,Beauty_Item_4,Beauty,East,134.0,999.32,402.2,37,19,0,133908.88
2024-09-22,SKU1009,Grocery_Item_4,Grocery,North,221.0,1408.73,415.5,23,18,0,311329.33
2025-06-22,SKU1004,Electronics_Item_4,ELECTRONICS,North,220.0,1914.79,1035.1,67,15,0,421253.8
21-12-2025,SKU1002,Electronics_Item_2,Electronics,West,181.0,2153.56,995.2,61,4,0,389794.36
2025-01-12,SKU1002,Electronics_Item_2,Electronics,North  ,217.0,2153.56,571.4,61,4,0,467322.52
09-08-2026,SKU1011,Apparel_Item_1,Apparel,,142.0,1907.31,384.9,41,15,0,270838.02
2024-09-08,SKU1012,Apparel_Item_2,Apparel,West,70.0,2428.21,198.3,73,11,0,169974.7
2026-03-01,SKU1022,Beauty_Item_2,Beauty,West  ,94.0,1765.65,286.7,38,4,0,165971.1
2024-09-29,SKU1025,Beauty_Item_5,Beauty,East,249.0,1722.11,185.1,28,14,0,428805.39
2026-08-23,SKU1024,Beauty_Item_4,Beauty,North,89.0,999.32,600.7,37,19,0,88939.48
2025-03-30,SKU1008,Grocery_Item_3,Grocery,East,65.0,1136.36,452.2,33,11,0,73863.4
2026-08-02,SKU1013,Apparel_Item_3,Apparel,West  ,,1957.04,4939.0,31,16,0,510787.44
06-07-2025,SKU1003,Electronics_Item_3,Electronics,North,236.0,280.73,,78,12,0,66252.28
2025-10-19,SKU1024,Beauty_Item_4,Beauty,North,199.0,999.32,414.3,37,19,1,198864.68
2024-12-01,SKU1024,Beauty_Item_4,Beauty,South,120.0,999.32,459.6,37,19,0,119918.4
2026-05-24,SKU1024,Beauty_Item_4,Beauty,North,77.0,999.32,,37,19,0,76947.64
2026-02-08,SKU1008,Grocery_Item_3,Grocery,East,96.0,1136.36,1414.8,33,11,0,109090.56
2026-05-10,SKU1016,Home_Item_1,Home & Kitchen,West,57.0,1874.67,146.3,78,9,0,106856.19
2026-03-29,SKU1020,Home_Item_5,Home & Kitchen,South,32.0,605.93,486.2,60,13,0,19389.76
2025-02-02,SKU1021,Beauty_Item_1,Beauty,West,384.0,1121.02,4451.3,69,5,0,430471.68
2026-03-08,SKU1012,Apparel_Item_2,Apparel,North,79.0,2428.21,1075.4,73,11,0,191828.59
2026-06-28,SKU1010,Grocery_Item_5,GROCERY,,160.0,2077.7,67.2,57,7,0,332432.0
2024-12-15,SKU1020,Home_Item_5,Home & Kitchen,North  ,52.0,605.93,192.3,60,13,0,31508.36
2024-11-10,SKU1024,Beauty_Item_4,Beauty,East  ,,999.32,196.5,37,19,0,138905.48
2024-09-29,SKU1022,Beauty_Item_2,Beauty,North,108.0,1765.65,2116.2,38,4,0,190690.2
2024-09-15,SKU1001,Electronics_Item_1,Electronics,East,72.0,1946.19,404.3,46,14,0,140125.68
2025-09-14,SKU1010,Grocery_Item_5,Grocery,West,194.0,2077.7,1141.9,57,7,0,403073.8
2025-01-05,SKU1007,Grocery_Item_2,Grocery,East,299.0,1627.47,1008.5,69,10,0,486613.53
2026-02-01,SKU1009,Grocery_Item_4,Grocery,South,222.0,1408.73,269.8,23,18,0,312738.06
2025-05-11,SKU1016,Home_Item_1,Home & Kitchen,North,53.0,1874.67,437.7,78,9,0,99357.51
2026-08-09,SKU1002,Electronics_Item_2,Electronics,West,172.0,2153.56,1932.3,61,4,0,370412.32
2024-12-22,SKU1022,Beauty_Item_2,Beauty,North,122.0,1765.65,528.2,38,4,0,215409.3
2026-01-18,SKU1008,Grocery_Item_3,Grocery,West  ,113.0,1136.36,1706.8,33,11,0,128408.68
2025-09-28,SKU1013,Apparel_Item_3,Apparel,South,295.0,1957.04,61.3,31,16,0,577326.8
2024-12-08,SKU1020,Home_Item_5,Home & Kitchen,East,42.0,605.93,244.3,60,13,0,25449.06
2025-08-03,SKU1022,Beauty_Item_2,Beauty,West,85.0,1765.65,65.5,38,4,0,150080.25
2025-02-16,SKU1016,Home_Item_1,Home & Kitchen,North,85.0,1874.67,858.2,78,9,0,159346.95
2025-09-28,SKU1022,Beauty_Item_2,BEAUTY,East,109.0,1765.65,1884.2,38,4,1,192455.85
2024-09-29,SKU1018,Home_Item_3,Home & Kitchen,West,,1200.41,190.2,31,17,0,193266.01
2025-12-28,SKU1008,Grocery_Item_3,Grocery,West,95.0,1136.36,126.9,33,11,0,107954.2
2025-03-23,SKU1017,Home_Item_2,Home & Kitchen,East,282.0,848.27,788.6,42,19,0,239212.14
08-02-2026,SKU1024,Beauty_Item_4,Beauty,North,100.0,999.32,322.6,37,19,0,99932.0
2025-06-15,SKU1006,Grocery_Item_1,Grocery,West,191.0,958.46,1052.9,75,6,0,183065.86
2025-03-16,SKU1025,Beauty_Item_5,Beauty,North,227.0,1722.11,3248.9,28,14,0,390918.97
2026-06-14,SKU1019,Home_Item_4,Home & Kitchen,East,215.0,368.31,829.9,48,15,0,79186.65
2026-02-01,SKU1024,Beauty_Item_4,BEAUTY,West,109.0,999.32,422.6,37,19,0,108925.88
2025-01-12,SKU1009,Grocery_Item_4,Grocery,East,,,370.8,23,18,0,339503.93
2026-05-03,SKU1015,Apparel_Item_5,APPAREL,South,26.0,428.01,133.8,60,16,0,11128.26
2025-05-25,SKU1005,Electronics_Item_5,Electronics,West,48.0,363.88,231.4,47,18,0,17466.24
2025-06-15,SKU1012,Apparel_Item_2,Apparel,West,76.0,2428.21,726.1,73,11,0,184543.96
2026-04-05,SKU1010,Grocery_Item_5,Grocery,West,214.0,2077.7,2355.2,57,7,0,444627.8
2025-02-16,SKU1012,Apparel_Item_2,Apparel,West,140.0,2428.21,461.0,73,11,1,339949.4
2026-07-05,SKU1009,Grocery_Item_4,Grocery,South,356.0,1408.73,1419.3,23,18,1,501507.88
2025-03-16,SKU1001,Electronics_Item_1,Electronics,South,77.0,1946.19,1094.5,46,14,0,149856.63
2026-06-28,SKU1015,Apparel_Item_5,Apparel,South,27.0,428.01,177.5,60,16,0,11556.27
2025-08-31,SKU1014,Apparel_Item_4,Apparel,West,152.0,1193.47,1322.9,22,11,0,181407.44
2025-12-28,SKU1004,Electronics_Item_4,Electronics,South,438.0,1914.79,825.7,67,15,0,838678.02
2025-02-16,SKU1019,Home_Item_4,Home & Kitchen,South,217.0,368.31,1558.0,48,15,0,79923.27
2025-03-09,SKU1012,Apparel_Item_2,Apparel,East,79.0,2428.21,205.0,73,11,0,191828.59
2026-03-08,SKU1009,Grocery_Item_4,Grocery,East,,1408.73,507.1,23,18,0,229622.99
2025-09-21,SKU1007,Grocery_Item_2,Grocery,South,288.0,1627.47,939.8,69,10,0,468711.36
2025-05-25,SKU1022,Beauty_Item_2,Beauty,East,77.0,1765.65,351.9,38,4,0,135955.05
2025-06-29,SKU1013,Apparel_Item_3,APPAREL,South,249.0,1957.04,400.7,31,16,0,487302.96
19-10-2025,SKU1011,Apparel_Item_1,Apparel,South,230.0,1907.31,549.2,41,15,0,438681.3
2025-05-04,SKU1025,Beauty_Item_5,Beauty,East,161.0,1722.11,1699.9,28,14,0,277259.71
15-09-2024,SKU1009,Grocery_Item_4,GROCERY,South,,1408.73,636.5,23,18,0,350773.77
2024-10-06,SKU1017,Home_Item_2,Home & Kitchen,East,312.0,848.27,194.9,42,19,0,264660.24
2026-04-12,SKU1014,Apparel_Item_4,Apparel,West,124.0,1193.47,150.8,22,11,0,147990.28
2025-06-01,SKU1008,Grocery_Item_3,Grocery,West,92.0,,310.2,33,11,1,104545.12
2026-03-01,SKU1020,Home_Item_5,Home & Kitchen,North,26.0,605.93,617.2,60,13,0,15754.18
2025-02-16,SKU1017,Home_Item_2,Home & Kitchen,West,350.0,848.27,569.9,42,19,0,296894.5
2024-09-15,SKU1013,Apparel_Item_3,Apparel,North,302.0,1957.04,969.1,31,16,0,591026.08
2026-07-19,SKU1001,Electronics_Item_1,ELECTRONICS,East,46.0,1946.19,54.0,46,14,0,89524.74
2025-10-26,SKU1008,Grocery_Item_3,Grocery,South,165.0,1136.36,80.9,33,11,1,187499.4
2026-01-25,SKU1021,Beauty_Item_1,Beauty,West,383.0,1121.02,1038.4,69,5,0,429350.66
